"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"453",0.875,0.848,11,-5.859,0,0.158,0.0717,0.000613,0.0828,0.577,122.983,"audio_features","7qezIDRM0E3WTW1lWxItug","spotify:track:7qezIDRM0E3WTW1lWxItug","https://api.spotify.com/v1/tracks/7qezIDRM0E3WTW1lWxItug","https://api.spotify.com/v1/audio-analysis/7qezIDRM0E3WTW1lWxItug",217107,4,"FR"
"454",0.614,0.596,9,-7.664,0,0.357,0.605,5.3e-06,0.0945,0.248,152.138,"audio_features","1SVuEeerYIwjCRsF5MGzX3","spotify:track:1SVuEeerYIwjCRsF5MGzX3","https://api.spotify.com/v1/tracks/1SVuEeerYIwjCRsF5MGzX3","https://api.spotify.com/v1/audio-analysis/1SVuEeerYIwjCRsF5MGzX3",209787,4,"FR"
"455",0.833,0.574,0,-8.74,0,0.321,0.195,0,0.142,0.514,130.003,"audio_features","03cOUvF1fyW60AuUfUNiDc","spotify:track:03cOUvF1fyW60AuUfUNiDc","https://api.spotify.com/v1/tracks/03cOUvF1fyW60AuUfUNiDc","https://api.spotify.com/v1/audio-analysis/03cOUvF1fyW60AuUfUNiDc",227147,4,"FR"
"456",0.87,0.464,10,-7.44,0,0.357,0.474,0.00122,0.094,0.0929,100.011,"audio_features","1gKcpNIXhmHx2EHI5IPhte","spotify:track:1gKcpNIXhmHx2EHI5IPhte","https://api.spotify.com/v1/tracks/1gKcpNIXhmHx2EHI5IPhte","https://api.spotify.com/v1/audio-analysis/1gKcpNIXhmHx2EHI5IPhte",252067,4,"FR"
"457",0.728,0.868,5,-7.031,0,0.244,0.428,0,0.116,0.633,130.073,"audio_features","0ZKi6Khl1E9EoOQadSXN5m","spotify:track:0ZKi6Khl1E9EoOQadSXN5m","https://api.spotify.com/v1/tracks/0ZKi6Khl1E9EoOQadSXN5m","https://api.spotify.com/v1/audio-analysis/0ZKi6Khl1E9EoOQadSXN5m",274133,4,"FR"
"458",0.794,0.845,9,-4.646,1,0.265,0.227,0,0.843,0.627,138.325,"audio_features","4tJYqq9gYr0RATc1BpDkpy","spotify:track:4tJYqq9gYr0RATc1BpDkpy","https://api.spotify.com/v1/tracks/4tJYqq9gYr0RATc1BpDkpy","https://api.spotify.com/v1/audio-analysis/4tJYqq9gYr0RATc1BpDkpy",321653,4,"FR"
"459",0.866,0.804,10,-5.761,0,0.309,0.0899,1e-06,0.196,0.681,140.035,"audio_features","2YAgixJPrOiEZSgZMlmqqF","spotify:track:2YAgixJPrOiEZSgZMlmqqF","https://api.spotify.com/v1/tracks/2YAgixJPrOiEZSgZMlmqqF","https://api.spotify.com/v1/audio-analysis/2YAgixJPrOiEZSgZMlmqqF",197787,4,"FR"
"460",0.755,0.636,8,-6.529,0,0.281,0.324,0,0.0717,0.523,144.953,"audio_features","6qvyN6NTUpdfOJRYjtSSd7","spotify:track:6qvyN6NTUpdfOJRYjtSSd7","https://api.spotify.com/v1/tracks/6qvyN6NTUpdfOJRYjtSSd7","https://api.spotify.com/v1/audio-analysis/6qvyN6NTUpdfOJRYjtSSd7",147720,4,"FR"
"461",0.736,0.576,1,-9.402,0,0.463,0.0848,2.26e-06,0.073,0.419,92.867,"audio_features","4SsSjoHtxj70UG5W88i0Dy","spotify:track:4SsSjoHtxj70UG5W88i0Dy","https://api.spotify.com/v1/tracks/4SsSjoHtxj70UG5W88i0Dy","https://api.spotify.com/v1/audio-analysis/4SsSjoHtxj70UG5W88i0Dy",211613,4,"FR"
"462",0.88,0.572,6,-7.5,0,0.0437,0.704,0,0.0879,0.201,119.975,"audio_features","4eWcCSJEe0d1gCEdKqyiHS","spotify:track:4eWcCSJEe0d1gCEdKqyiHS","https://api.spotify.com/v1/tracks/4eWcCSJEe0d1gCEdKqyiHS","https://api.spotify.com/v1/audio-analysis/4eWcCSJEe0d1gCEdKqyiHS",192000,4,"FR"
"463",0.575,0.723,6,-5.93,0,0.359,0.053,0,0.0551,0.685,95.91,"audio_features","5KTBqEFYGxYsz5WqoRPqsM","spotify:track:5KTBqEFYGxYsz5WqoRPqsM","https://api.spotify.com/v1/tracks/5KTBqEFYGxYsz5WqoRPqsM","https://api.spotify.com/v1/audio-analysis/5KTBqEFYGxYsz5WqoRPqsM",189853,3,"FR"
"464",0.836,0.39,7,-9.696,0,0.124,0.307,2.07e-06,0.116,0.648,137.998,"audio_features","01Vz9TC2qmgZEjlBnVQoyb","spotify:track:01Vz9TC2qmgZEjlBnVQoyb","https://api.spotify.com/v1/tracks/01Vz9TC2qmgZEjlBnVQoyb","https://api.spotify.com/v1/audio-analysis/01Vz9TC2qmgZEjlBnVQoyb",226093,4,"FR"
"465",0.807,0.761,10,-4.765,0,0.171,0.348,0,0.0846,0.535,144.992,"audio_features","3Bc8gFjMtqUhuF5ZQ8GiQl","spotify:track:3Bc8gFjMtqUhuF5ZQ8GiQl","https://api.spotify.com/v1/tracks/3Bc8gFjMtqUhuF5ZQ8GiQl","https://api.spotify.com/v1/audio-analysis/3Bc8gFjMtqUhuF5ZQ8GiQl",206897,4,"FR"
"466",0.873,0.456,11,-9.718,0,0.311,0.312,0.000171,0.183,0.591,119.985,"audio_features","0aNKeqaXgtsWkhnxfkC01l","spotify:track:0aNKeqaXgtsWkhnxfkC01l","https://api.spotify.com/v1/tracks/0aNKeqaXgtsWkhnxfkC01l","https://api.spotify.com/v1/audio-analysis/0aNKeqaXgtsWkhnxfkC01l",228220,4,"FR"
"467",0.499,0.654,9,-7.312,0,0.483,0.255,0,0.101,0.449,77.162,"audio_features","3fafoRdrimdbPpJJ0wBFAA","spotify:track:3fafoRdrimdbPpJJ0wBFAA","https://api.spotify.com/v1/tracks/3fafoRdrimdbPpJJ0wBFAA","https://api.spotify.com/v1/audio-analysis/3fafoRdrimdbPpJJ0wBFAA",152787,4,"FR"
"468",0.793,0.616,1,-5.446,0,0.27,0.0395,0,0.17,0.4,77.47,"audio_features","4IaKD3xuTWise6IxscuDHY","spotify:track:4IaKD3xuTWise6IxscuDHY","https://api.spotify.com/v1/tracks/4IaKD3xuTWise6IxscuDHY","https://api.spotify.com/v1/audio-analysis/4IaKD3xuTWise6IxscuDHY",213680,4,"FR"
"469",0.895,0.382,2,-9.896,1,0.388,0.224,0,0.1,0.326,140.053,"audio_features","2Xm6MU14w5N6kuOnp9nU3H","spotify:track:2Xm6MU14w5N6kuOnp9nU3H","https://api.spotify.com/v1/tracks/2Xm6MU14w5N6kuOnp9nU3H","https://api.spotify.com/v1/audio-analysis/2Xm6MU14w5N6kuOnp9nU3H",241307,3,"FR"
"470",0.75,0.501,11,-7.819,0,0.386,0.321,0,0.113,0.731,141.992,"audio_features","1mPommdCgPxwWW1pkoUkes","spotify:track:1mPommdCgPxwWW1pkoUkes","https://api.spotify.com/v1/tracks/1mPommdCgPxwWW1pkoUkes","https://api.spotify.com/v1/audio-analysis/1mPommdCgPxwWW1pkoUkes",191419,4,"FR"
"471",0.758,0.56,6,-6.69,0,0.0639,0.093,0,0.104,0.606,149.893,"audio_features","70pkwEEG7nDTXBFqoGQkH0","spotify:track:70pkwEEG7nDTXBFqoGQkH0","https://api.spotify.com/v1/tracks/70pkwEEG7nDTXBFqoGQkH0","https://api.spotify.com/v1/audio-analysis/70pkwEEG7nDTXBFqoGQkH0",220666,4,"FR"
"472",0.942,0.564,2,-6.293,1,0.407,0.0703,0,0.078,0.393,126.069,"audio_features","28fP6qcMGPfYOjrx8AOWFn","spotify:track:28fP6qcMGPfYOjrx8AOWFn","https://api.spotify.com/v1/tracks/28fP6qcMGPfYOjrx8AOWFn","https://api.spotify.com/v1/audio-analysis/28fP6qcMGPfYOjrx8AOWFn",200507,4,"FR"
"473",0.65,0.694,10,-6.246,0,0.528,0.497,0,0.0875,0.248,120.113,"audio_features","0YNw7sncP8iZdA2KJiac0B","spotify:track:0YNw7sncP8iZdA2KJiac0B","https://api.spotify.com/v1/tracks/0YNw7sncP8iZdA2KJiac0B","https://api.spotify.com/v1/audio-analysis/0YNw7sncP8iZdA2KJiac0B",238307,5,"FR"
"474",0.745,0.805,4,-5.722,0,0.158,0.295,0,0.159,0.809,149.083,"audio_features","0Z5QE9yGEB79zRNH6uAM76","spotify:track:0Z5QE9yGEB79zRNH6uAM76","https://api.spotify.com/v1/tracks/0Z5QE9yGEB79zRNH6uAM76","https://api.spotify.com/v1/audio-analysis/0Z5QE9yGEB79zRNH6uAM76",195213,4,"FR"
"475",0.742,0.641,0,-5.585,0,0.124,0.216,0,0.137,0.418,146.139,"audio_features","6FqNHDHEsUTKqVWXBkMd9y","spotify:track:6FqNHDHEsUTKqVWXBkMd9y","https://api.spotify.com/v1/tracks/6FqNHDHEsUTKqVWXBkMd9y","https://api.spotify.com/v1/audio-analysis/6FqNHDHEsUTKqVWXBkMd9y",214520,4,"FR"
"476",0.469,0.496,10,-9.128,0,0.414,0.113,0,0.109,0.351,188.273,"audio_features","57ogeKenA6Q9sFnWTuloKy","spotify:track:57ogeKenA6Q9sFnWTuloKy","https://api.spotify.com/v1/tracks/57ogeKenA6Q9sFnWTuloKy","https://api.spotify.com/v1/audio-analysis/57ogeKenA6Q9sFnWTuloKy",176000,3,"FR"
"477",0.784,0.529,11,-7.681,0,0.0742,0.683,0,0.118,0.246,134.041,"audio_features","5LYRIyhmlrDAQsYdHEvP0f","spotify:track:5LYRIyhmlrDAQsYdHEvP0f","https://api.spotify.com/v1/tracks/5LYRIyhmlrDAQsYdHEvP0f","https://api.spotify.com/v1/audio-analysis/5LYRIyhmlrDAQsYdHEvP0f",187362,4,"FR"
"478",0.644,0.815,6,-6.011,0,0.0708,0.145,0.0125,0.116,0.795,203.916,"audio_features","7v8xMXZUe3ZPzke2tjZnO1","spotify:track:7v8xMXZUe3ZPzke2tjZnO1","https://api.spotify.com/v1/tracks/7v8xMXZUe3ZPzke2tjZnO1","https://api.spotify.com/v1/audio-analysis/7v8xMXZUe3ZPzke2tjZnO1",205893,4,"FR"
"479",0.65,0.731,11,-6.753,0,0.0387,0.465,0.0222,0.323,0.478,137.99,"audio_features","2lIBT5vhgGXKMUoCFeFJvZ","spotify:track:2lIBT5vhgGXKMUoCFeFJvZ","https://api.spotify.com/v1/tracks/2lIBT5vhgGXKMUoCFeFJvZ","https://api.spotify.com/v1/audio-analysis/2lIBT5vhgGXKMUoCFeFJvZ",253587,4,"FR"
"480",0.793,0.57,1,-8.852,1,0.15,0.137,0,0.101,0.655,140.003,"audio_features","4fW3EMRzAfj8aNMsF3zMwt","spotify:track:4fW3EMRzAfj8aNMsF3zMwt","https://api.spotify.com/v1/tracks/4fW3EMRzAfj8aNMsF3zMwt","https://api.spotify.com/v1/audio-analysis/4fW3EMRzAfj8aNMsF3zMwt",215948,4,"FR"
"481",0.792,0.644,1,-8.525,1,0.0657,0.12,0.0135,0.117,0.677,139.98,"audio_features","2ZjTAieewsBC24kPGfLagc","spotify:track:2ZjTAieewsBC24kPGfLagc","https://api.spotify.com/v1/tracks/2ZjTAieewsBC24kPGfLagc","https://api.spotify.com/v1/audio-analysis/2ZjTAieewsBC24kPGfLagc",135595,4,"FR"
"482",0.836,0.46,0,-7.413,1,0.312,0.264,3.71e-06,0.104,0.415,126.952,"audio_features","6v85G6mHevBjdpylVuGNGB","spotify:track:6v85G6mHevBjdpylVuGNGB","https://api.spotify.com/v1/tracks/6v85G6mHevBjdpylVuGNGB","https://api.spotify.com/v1/audio-analysis/6v85G6mHevBjdpylVuGNGB",152604,4,"FR"
"483",0.795,0.459,10,-7.607,0,0.0421,0.944,0.000637,0.192,0.426,119.959,"audio_features","68t93W7Mdwlvia5CpHNsBM","spotify:track:68t93W7Mdwlvia5CpHNsBM","https://api.spotify.com/v1/tracks/68t93W7Mdwlvia5CpHNsBM","https://api.spotify.com/v1/audio-analysis/68t93W7Mdwlvia5CpHNsBM",215453,4,"FR"
"484",0.801,0.674,6,-5.576,0,0.134,0.27,0,0.0758,0.453,122.978,"audio_features","6Wpgf0xNuBIUpJF2uH7swL","spotify:track:6Wpgf0xNuBIUpJF2uH7swL","https://api.spotify.com/v1/tracks/6Wpgf0xNuBIUpJF2uH7swL","https://api.spotify.com/v1/audio-analysis/6Wpgf0xNuBIUpJF2uH7swL",217893,4,"FR"
"485",0.56,0.545,1,-6.596,1,0.269,0.0995,1.43e-06,0.087,0.429,138.005,"audio_features","1ptc6l9dDHQr0I8nkVvh7H","spotify:track:1ptc6l9dDHQr0I8nkVvh7H","https://api.spotify.com/v1/tracks/1ptc6l9dDHQr0I8nkVvh7H","https://api.spotify.com/v1/audio-analysis/1ptc6l9dDHQr0I8nkVvh7H",157040,4,"FR"
"486",0.909,0.493,9,-9.822,1,0.335,0.341,0.00222,0.17,0.484,120.024,"audio_features","3YZdPvENFPytMyrnkRWm1B","spotify:track:3YZdPvENFPytMyrnkRWm1B","https://api.spotify.com/v1/tracks/3YZdPvENFPytMyrnkRWm1B","https://api.spotify.com/v1/audio-analysis/3YZdPvENFPytMyrnkRWm1B",105681,4,"FR"
"487",0.763,0.762,5,-5.112,0,0.0773,0.148,0,0.196,0.789,135.014,"audio_features","52UT99qy9z0YfQ0CQLCmAu","spotify:track:52UT99qy9z0YfQ0CQLCmAu","https://api.spotify.com/v1/tracks/52UT99qy9z0YfQ0CQLCmAu","https://api.spotify.com/v1/audio-analysis/52UT99qy9z0YfQ0CQLCmAu",179027,4,"FR"
"488",0.767,0.523,3,-7.089,0,0.199,0.37,0,0.106,0.576,126.061,"audio_features","4wKYh5xkPvAF6JaG6lxEcH","spotify:track:4wKYh5xkPvAF6JaG6lxEcH","https://api.spotify.com/v1/tracks/4wKYh5xkPvAF6JaG6lxEcH","https://api.spotify.com/v1/audio-analysis/4wKYh5xkPvAF6JaG6lxEcH",190653,4,"FR"
"489",0.795,0.668,1,-6.463,1,0.244,0.161,0,0.127,0.349,150.093,"audio_features","0HKNlsZ0zFlSqUqWj1nVVG","spotify:track:0HKNlsZ0zFlSqUqWj1nVVG","https://api.spotify.com/v1/tracks/0HKNlsZ0zFlSqUqWj1nVVG","https://api.spotify.com/v1/audio-analysis/0HKNlsZ0zFlSqUqWj1nVVG",196453,4,"FR"
"490",0.689,0.623,1,-7.206,0,0.129,0.586,0,0.103,0.26,154.95,"audio_features","1J4oMIhWDUd9cI1urhEyjl","spotify:track:1J4oMIhWDUd9cI1urhEyjl","https://api.spotify.com/v1/tracks/1J4oMIhWDUd9cI1urhEyjl","https://api.spotify.com/v1/audio-analysis/1J4oMIhWDUd9cI1urhEyjl",178333,4,"FR"
"491",0.46,0.52,0,-7.274,0,0.202,0.389,0,0.137,0.603,84.851,"audio_features","0ApBt9e7LSkrHhJ2SZbHk2","spotify:track:0ApBt9e7LSkrHhJ2SZbHk2","https://api.spotify.com/v1/tracks/0ApBt9e7LSkrHhJ2SZbHk2","https://api.spotify.com/v1/audio-analysis/0ApBt9e7LSkrHhJ2SZbHk2",196013,3,"FR"
"492",0.771,0.689,5,-4.352,1,0.292,0.322,0,0.222,0.79,142.068,"audio_features","2kg6gav2Y7ceVoZ0s5l3Zz","spotify:track:2kg6gav2Y7ceVoZ0s5l3Zz","https://api.spotify.com/v1/tracks/2kg6gav2Y7ceVoZ0s5l3Zz","https://api.spotify.com/v1/audio-analysis/2kg6gav2Y7ceVoZ0s5l3Zz",167613,4,"FR"
"493",0.86,0.593,1,-6.735,0,0.295,0.196,2.94e-05,0.0707,0.54,81.988,"audio_features","6Fnriu0MGPeYMZ6l8GkWZm","spotify:track:6Fnriu0MGPeYMZ6l8GkWZm","https://api.spotify.com/v1/tracks/6Fnriu0MGPeYMZ6l8GkWZm","https://api.spotify.com/v1/audio-analysis/6Fnriu0MGPeYMZ6l8GkWZm",164133,4,"FR"
"494",0.753,0.781,2,-6.819,1,0.324,0.373,0,0.121,0.737,138.005,"audio_features","61t1k1kGqdDWz6Ln1ShdWO","spotify:track:61t1k1kGqdDWz6Ln1ShdWO","https://api.spotify.com/v1/tracks/61t1k1kGqdDWz6Ln1ShdWO","https://api.spotify.com/v1/audio-analysis/61t1k1kGqdDWz6Ln1ShdWO",182347,4,"FR"
"495",0.772,0.595,1,-7.576,1,0.0629,0.406,0,0.25,0.37,141.97,"audio_features","6NidE9hFNlSMBaTZ4NtgP6","spotify:track:6NidE9hFNlSMBaTZ4NtgP6","https://api.spotify.com/v1/tracks/6NidE9hFNlSMBaTZ4NtgP6","https://api.spotify.com/v1/audio-analysis/6NidE9hFNlSMBaTZ4NtgP6",170267,4,"FR"
"496",0.531,0.803,8,-3.929,0,0.339,0.325,0,0.368,0.414,97.51,"audio_features","75bVc27bDSOAhMAL38cXpV","spotify:track:75bVc27bDSOAhMAL38cXpV","https://api.spotify.com/v1/tracks/75bVc27bDSOAhMAL38cXpV","https://api.spotify.com/v1/audio-analysis/75bVc27bDSOAhMAL38cXpV",191133,5,"FR"
"497",0.665,0.54,1,-8.373,0,0.129,0.749,0,0.109,0.437,139.978,"audio_features","5yHoANSze7sGzhn9MUarH3","spotify:track:5yHoANSze7sGzhn9MUarH3","https://api.spotify.com/v1/tracks/5yHoANSze7sGzhn9MUarH3","https://api.spotify.com/v1/audio-analysis/5yHoANSze7sGzhn9MUarH3",203133,4,"FR"
"498",0.729,0.721,10,-5.83,0,0.0761,0.256,0,0.111,0.537,132.304,"audio_features","4Nfak8iMF4kQfQ6Pa8Z79m","spotify:track:4Nfak8iMF4kQfQ6Pa8Z79m","https://api.spotify.com/v1/tracks/4Nfak8iMF4kQfQ6Pa8Z79m","https://api.spotify.com/v1/audio-analysis/4Nfak8iMF4kQfQ6Pa8Z79m",211227,4,"FR"
"499",0.813,0.571,10,-5.743,0,0.0564,0.603,0,0.121,0.584,109.955,"audio_features","2xG9MTahbJg4AUoJNbtTio","spotify:track:2xG9MTahbJg4AUoJNbtTio","https://api.spotify.com/v1/tracks/2xG9MTahbJg4AUoJNbtTio","https://api.spotify.com/v1/audio-analysis/2xG9MTahbJg4AUoJNbtTio",148293,4,"FR"
"500",0.776,0.713,4,-6.121,0,0.143,0.525,0,0.306,0.551,127.987,"audio_features","5GyyPRvEwdI4wJSUbzxHQv","spotify:track:5GyyPRvEwdI4wJSUbzxHQv","https://api.spotify.com/v1/tracks/5GyyPRvEwdI4wJSUbzxHQv","https://api.spotify.com/v1/audio-analysis/5GyyPRvEwdI4wJSUbzxHQv",193453,4,"FR"
"501",0.786,0.732,4,-6.254,0,0.176,0.545,0,0.0643,0.447,105.031,"audio_features","1Sb7QJRawbARgpMqyYNMkT","spotify:track:1Sb7QJRawbARgpMqyYNMkT","https://api.spotify.com/v1/tracks/1Sb7QJRawbARgpMqyYNMkT","https://api.spotify.com/v1/audio-analysis/1Sb7QJRawbARgpMqyYNMkT",162013,4,"FR"
"502",0.736,0.797,11,-5.168,0,0.0579,0.178,0.0192,0.36,0.713,122.984,"audio_features","4miiqu2dxOhBguQDHtqssH","spotify:track:4miiqu2dxOhBguQDHtqssH","https://api.spotify.com/v1/tracks/4miiqu2dxOhBguQDHtqssH","https://api.spotify.com/v1/audio-analysis/4miiqu2dxOhBguQDHtqssH",220213,4,"FR"
"503",0.789,0.702,6,-6.555,0,0.0382,0.388,0.00872,0.11,0.572,126.016,"audio_features","07pzk5h8p2qRowPZb3YBKC","spotify:track:07pzk5h8p2qRowPZb3YBKC","https://api.spotify.com/v1/tracks/07pzk5h8p2qRowPZb3YBKC","https://api.spotify.com/v1/audio-analysis/07pzk5h8p2qRowPZb3YBKC",176973,4,"FR"
"504",0.563,0.562,7,-7.931,0,0.247,0.196,5.02e-06,0.107,0.344,137.325,"audio_features","0LU7THzZmFI0k5Z9Upxbto","spotify:track:0LU7THzZmFI0k5Z9Upxbto","https://api.spotify.com/v1/tracks/0LU7THzZmFI0k5Z9Upxbto","https://api.spotify.com/v1/audio-analysis/0LU7THzZmFI0k5Z9Upxbto",202347,5,"FR"
"505",0.66,0.591,7,-9.404,0,0.113,0.371,0.00805,0.21,0.222,94.028,"audio_features","3XbxOKMhF5DnOYue7JMsYm","spotify:track:3XbxOKMhF5DnOYue7JMsYm","https://api.spotify.com/v1/tracks/3XbxOKMhF5DnOYue7JMsYm","https://api.spotify.com/v1/audio-analysis/3XbxOKMhF5DnOYue7JMsYm",220773,4,"FR"
"506",0.822,0.695,6,-5.231,0,0.192,0.141,0,0.0876,0.56,142,"audio_features","6GCre1ICOJlP3AQNuOS3oe","spotify:track:6GCre1ICOJlP3AQNuOS3oe","https://api.spotify.com/v1/tracks/6GCre1ICOJlP3AQNuOS3oe","https://api.spotify.com/v1/audio-analysis/6GCre1ICOJlP3AQNuOS3oe",227387,4,"FR"
"507",0.651,0.681,0,-5.866,0,0.0552,0.362,0,0.225,0.404,160.026,"audio_features","6Emw7N6BUeyLQOB9E4GeMn","spotify:track:6Emw7N6BUeyLQOB9E4GeMn","https://api.spotify.com/v1/tracks/6Emw7N6BUeyLQOB9E4GeMn","https://api.spotify.com/v1/audio-analysis/6Emw7N6BUeyLQOB9E4GeMn",202747,4,"FR"
"508",0.75,0.496,1,-8.424,0,0.352,0.448,0,0.116,0.431,150.108,"audio_features","4ueL4j6iOPX23UG5VsvGrm","spotify:track:4ueL4j6iOPX23UG5VsvGrm","https://api.spotify.com/v1/tracks/4ueL4j6iOPX23UG5VsvGrm","https://api.spotify.com/v1/audio-analysis/4ueL4j6iOPX23UG5VsvGrm",214827,4,"FR"
"509",0.7,0.675,7,-5.817,1,0.0474,0.377,0,0.0638,0.352,85.938,"audio_features","6MHeQfndkEfQvEoHOpkjgl","spotify:track:6MHeQfndkEfQvEoHOpkjgl","https://api.spotify.com/v1/tracks/6MHeQfndkEfQvEoHOpkjgl","https://api.spotify.com/v1/audio-analysis/6MHeQfndkEfQvEoHOpkjgl",176613,4,"FR"
"510",0.735,0.854,4,-3.278,0,0.0608,0.0676,1.44e-06,0.256,0.14,160.005,"audio_features","3ntXOAGhqRRjRbGF5Jtbuf","spotify:track:3ntXOAGhqRRjRbGF5Jtbuf","https://api.spotify.com/v1/tracks/3ntXOAGhqRRjRbGF5Jtbuf","https://api.spotify.com/v1/audio-analysis/3ntXOAGhqRRjRbGF5Jtbuf",146680,4,"FR"
"511",0.747,0.754,2,-4.57,1,0.203,0.296,0,0.352,0.694,138.028,"audio_features","5FHewCm87pZHevn3wc1zDp","spotify:track:5FHewCm87pZHevn3wc1zDp","https://api.spotify.com/v1/tracks/5FHewCm87pZHevn3wc1zDp","https://api.spotify.com/v1/audio-analysis/5FHewCm87pZHevn3wc1zDp",154293,4,"FR"
"512",0.668,0.739,6,-5.231,1,0.358,0.333,0,0.107,0.759,133.047,"audio_features","1QOPXog7uc6nIRuIdIGsdk","spotify:track:1QOPXog7uc6nIRuIdIGsdk","https://api.spotify.com/v1/tracks/1QOPXog7uc6nIRuIdIGsdk","https://api.spotify.com/v1/audio-analysis/1QOPXog7uc6nIRuIdIGsdk",195760,4,"FR"
"513",0.736,0.791,8,-4.798,1,0.0597,0.242,0,0.0708,0.87,82.528,"audio_features","6xwhUh69b89aLTeYR2HH8r","spotify:track:6xwhUh69b89aLTeYR2HH8r","https://api.spotify.com/v1/tracks/6xwhUh69b89aLTeYR2HH8r","https://api.spotify.com/v1/audio-analysis/6xwhUh69b89aLTeYR2HH8r",192520,4,"FR"
"514",0.666,0.571,10,-5.796,0,0.179,0.085,0,0.253,0.528,88.017,"audio_features","258QqB2zhweDE2ZLEtT1GU","spotify:track:258QqB2zhweDE2ZLEtT1GU","https://api.spotify.com/v1/tracks/258QqB2zhweDE2ZLEtT1GU","https://api.spotify.com/v1/audio-analysis/258QqB2zhweDE2ZLEtT1GU",173893,4,"FR"
"515",0.67,0.728,10,-4.73,1,0.358,0.294,0,0.143,0.348,92.251,"audio_features","7gaXVyPaSqUwIcLPTrnHLm","spotify:track:7gaXVyPaSqUwIcLPTrnHLm","https://api.spotify.com/v1/tracks/7gaXVyPaSqUwIcLPTrnHLm","https://api.spotify.com/v1/audio-analysis/7gaXVyPaSqUwIcLPTrnHLm",164947,4,"FR"
"516",0.865,0.682,7,-4.563,0,0.0548,0.284,0.00445,0.0422,0.508,140.052,"audio_features","4KHXk0rTD80mEf7bbdK29j","spotify:track:4KHXk0rTD80mEf7bbdK29j","https://api.spotify.com/v1/tracks/4KHXk0rTD80mEf7bbdK29j","https://api.spotify.com/v1/audio-analysis/4KHXk0rTD80mEf7bbdK29j",159357,4,"FR"
"517",0.865,0.59,11,-5.101,0,0.0451,0.308,0,0.0943,0.858,126.954,"audio_features","2rCWBH2DlKNgsEJFb8diw3","spotify:track:2rCWBH2DlKNgsEJFb8diw3","https://api.spotify.com/v1/tracks/2rCWBH2DlKNgsEJFb8diw3","https://api.spotify.com/v1/audio-analysis/2rCWBH2DlKNgsEJFb8diw3",217022,4,"FR"
"518",0.682,0.697,3,-4.276,0,0.0757,0.188,0,0.334,0.57,95.012,"audio_features","0BD9boQC7jUTWkAoib4Z0d","spotify:track:0BD9boQC7jUTWkAoib4Z0d","https://api.spotify.com/v1/tracks/0BD9boQC7jUTWkAoib4Z0d","https://api.spotify.com/v1/audio-analysis/0BD9boQC7jUTWkAoib4Z0d",220280,4,"FR"
"519",0.851,0.712,8,-6.135,0,0.154,0.462,1.03e-05,0.133,0.891,110.965,"audio_features","1fDFx7MpMpxNeHj0uQ4395","spotify:track:1fDFx7MpMpxNeHj0uQ4395","https://api.spotify.com/v1/tracks/1fDFx7MpMpxNeHj0uQ4395","https://api.spotify.com/v1/audio-analysis/1fDFx7MpMpxNeHj0uQ4395",205400,4,"FR"
"520",0.748,0.653,0,-5.209,1,0.0567,0.192,0,0.105,0.46,100.036,"audio_features","5cyYphxofHgRspEKNn3UTl","spotify:track:5cyYphxofHgRspEKNn3UTl","https://api.spotify.com/v1/tracks/5cyYphxofHgRspEKNn3UTl","https://api.spotify.com/v1/audio-analysis/5cyYphxofHgRspEKNn3UTl",175290,4,"FR"
"521",0.782,0.864,11,-2.918,0,0.053,0.299,0,0.0876,0.941,156.989,"audio_features","68av1mZz0VsIYXJWATZWUW","spotify:track:68av1mZz0VsIYXJWATZWUW","https://api.spotify.com/v1/tracks/68av1mZz0VsIYXJWATZWUW","https://api.spotify.com/v1/audio-analysis/68av1mZz0VsIYXJWATZWUW",224713,4,"FR"
"522",0.853,0.773,10,-6.916,0,0.0719,0.1,4.94e-06,0.0818,0.638,125.033,"audio_features","1TO85DMVoOejzq5YMMWAkl","spotify:track:1TO85DMVoOejzq5YMMWAkl","https://api.spotify.com/v1/tracks/1TO85DMVoOejzq5YMMWAkl","https://api.spotify.com/v1/audio-analysis/1TO85DMVoOejzq5YMMWAkl",166040,4,"FR"
"523",0.803,0.751,7,-3.408,1,0.0717,0.113,0,0.0963,0.659,98.983,"audio_features","17tejn8Dt8IDKKRknPznPD","spotify:track:17tejn8Dt8IDKKRknPznPD","https://api.spotify.com/v1/tracks/17tejn8Dt8IDKKRknPznPD","https://api.spotify.com/v1/audio-analysis/17tejn8Dt8IDKKRknPznPD",165202,4,"FR"
"524",0.747,0.77,10,-4.287,0,0.11,0.488,0,0.0908,0.4,140.164,"audio_features","7EAtJk0HzXQp2gpFeaaLzF","spotify:track:7EAtJk0HzXQp2gpFeaaLzF","https://api.spotify.com/v1/tracks/7EAtJk0HzXQp2gpFeaaLzF","https://api.spotify.com/v1/audio-analysis/7EAtJk0HzXQp2gpFeaaLzF",229000,4,"FR"
