"","id","disc_number","duration_ms.x","explicit","href","is_local","is_playable","name","popularity","preview_url","track_number","type.x","uri.x","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.y","uri.y","track_href","analysis_url","duration_ms.y","time_signature","genre2","albumpop"
"166","6s9m5J92By7jii22Q2XtY2",1,169586,FALSE,"https://api.spotify.com/v1/tracks/6s9m5J92By7jii22Q2XtY2",FALSE,TRUE,"Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album]",64,"https://p.scdn.co/mp3-preview/703f681ce22be7f3c9d36aed18f110fd457652f6?cid=2c522ebeb84f4aa189ec93288a41d97f",12,"track","spotify:track:6s9m5J92By7jii22Q2XtY2","album","https://api.spotify.com/v1/albums/4ZnIw6llQFlXcFgjMNtrTw","4ZnIw6llQFlXcFgjMNtrTw","Platinum","2014-06-02","day",16,"album","spotify:album:4ZnIw6llQFlXcFgjMNtrTw","https://open.spotify.com/album/4ZnIw6llQFlXcFgjMNtrTw","USRN11300235","https://open.spotify.com/track/6s9m5J92By7jii22Q2XtY2","country",0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,"audio_features","spotify:track:6s9m5J92By7jii22Q2XtY2","https://api.spotify.com/v1/tracks/6s9m5J92By7jii22Q2XtY2","https://api.spotify.com/v1/audio-analysis/6s9m5J92By7jii22Q2XtY2",169587,4,"country",69
"167","6Tguhaf2uAe6OjRLsR2Tql",1,169531,TRUE,"https://api.spotify.com/v1/tracks/6Tguhaf2uAe6OjRLsR2Tql",FALSE,TRUE,"3 Headed Goat (feat. Lil Baby & Polo G)",74,"https://p.scdn.co/mp3-preview/2d01e3ab3d48b2812a8484c7f95ba916908a3c23?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:6Tguhaf2uAe6OjRLsR2Tql","album","https://api.spotify.com/v1/albums/3D4bwVn4Wp8Za0Amkyd5I5","3D4bwVn4Wp8Za0Amkyd5I5","Just Cause Y'all Waited 2","2020-05-08","day",15,"album","spotify:album:3D4bwVn4Wp8Za0Amkyd5I5","https://open.spotify.com/album/3D4bwVn4Wp8Za0Amkyd5I5","USUM72009132","https://open.spotify.com/track/6Tguhaf2uAe6OjRLsR2Tql","rap",0.846,0.48,8,-8.618,0,0.359,0.269,0,0.0989,0.419,143.029,"audio_features","spotify:track:6Tguhaf2uAe6OjRLsR2Tql","https://api.spotify.com/v1/tracks/6Tguhaf2uAe6OjRLsR2Tql","https://api.spotify.com/v1/audio-analysis/6Tguhaf2uAe6OjRLsR2Tql",169532,4,"rap",75
"168","6vN77lE9LK6HP2DewaN6HZ",1,142273,TRUE,"https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ",FALSE,TRUE,"Yes Indeed",79,NA,5,"track","spotify:track:6vN77lE9LK6HP2DewaN6HZ","album","https://api.spotify.com/v1/albums/7yf9ZJyHRbp8sHtpDKfPpt","7yf9ZJyHRbp8sHtpDKfPpt","Harder Than Ever","2018-05-18","day",17,"album","spotify:album:7yf9ZJyHRbp8sHtpDKfPpt","https://open.spotify.com/album/7yf9ZJyHRbp8sHtpDKfPpt","USUM71806749","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","rap",0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,"audio_features","spotify:track:6vN77lE9LK6HP2DewaN6HZ","https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ","https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ",142273,4,"rap",81
"169","6ws54n2IzyrIxxyzlG2bVJ",1,213975,TRUE,"https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ",FALSE,TRUE,"Right On",80,NA,1,"track","spotify:track:6ws54n2IzyrIxxyzlG2bVJ","single","https://api.spotify.com/v1/albums/1dzpQiq9uhCaaeTGFmtn2p","1dzpQiq9uhCaaeTGFmtn2p","Right On","2022-04-08","day",1,"album","spotify:album:1dzpQiq9uhCaaeTGFmtn2p","https://open.spotify.com/album/1dzpQiq9uhCaaeTGFmtn2p","USUG12200031","https://open.spotify.com/track/6ws54n2IzyrIxxyzlG2bVJ","rap",0.535,0.618,2,-5.668,1,0.382,0.0245,0,0.103,0.211,165.991,"audio_features","spotify:track:6ws54n2IzyrIxxyzlG2bVJ","https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ","https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ",213976,4,"rap",NA
"170","6WuVLG5DRHKKuJ6deCw28p",1,174673,FALSE,"https://api.spotify.com/v1/tracks/6WuVLG5DRHKKuJ6deCw28p",FALSE,TRUE,"Condemned",68,"https://p.scdn.co/mp3-preview/49760905f10741a1b52c439c5e0b0c2f00e79906?cid=2c522ebeb84f4aa189ec93288a41d97f",11,"track","spotify:track:6WuVLG5DRHKKuJ6deCw28p","album","https://api.spotify.com/v1/albums/0npZ1Ryg8HaFGeb2HKYQIz","0npZ1Ryg8HaFGeb2HKYQIz","DeAnn","2019-08-24","day",12,"album","spotify:album:0npZ1Ryg8HaFGeb2HKYQIz","https://open.spotify.com/album/0npZ1Ryg8HaFGeb2HKYQIz","TCAEK1910423","https://open.spotify.com/track/6WuVLG5DRHKKuJ6deCw28p","country",0.616,0.15,5,-13.517,1,0.119,0.831,0,0.203,0.345,126.462,"audio_features","spotify:track:6WuVLG5DRHKKuJ6deCw28p","https://api.spotify.com/v1/tracks/6WuVLG5DRHKKuJ6deCw28p","https://api.spotify.com/v1/audio-analysis/6WuVLG5DRHKKuJ6deCw28p",174673,4,"country",77
"171","6Wxx1jXr6EyGdt8RuYFzvj",1,239761,FALSE,"https://api.spotify.com/v1/tracks/6Wxx1jXr6EyGdt8RuYFzvj",FALSE,TRUE,"Letting Someone Go",67,"https://p.scdn.co/mp3-preview/8a9507e82107046678e745c3dee28edfa4de18bc?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:6Wxx1jXr6EyGdt8RuYFzvj","album","https://api.spotify.com/v1/albums/0npZ1Ryg8HaFGeb2HKYQIz","0npZ1Ryg8HaFGeb2HKYQIz","DeAnn","2019-08-24","day",12,"album","spotify:album:0npZ1Ryg8HaFGeb2HKYQIz","https://open.spotify.com/album/0npZ1Ryg8HaFGeb2HKYQIz","TCAEK1910191","https://open.spotify.com/track/6Wxx1jXr6EyGdt8RuYFzvj","country",0.543,0.117,0,-15.153,1,0.0389,0.811,0,0.147,0.395,83.607,"audio_features","spotify:track:6Wxx1jXr6EyGdt8RuYFzvj","https://api.spotify.com/v1/tracks/6Wxx1jXr6EyGdt8RuYFzvj","https://api.spotify.com/v1/audio-analysis/6Wxx1jXr6EyGdt8RuYFzvj",239761,4,"country",77
"172","6wyhUr4Xw8z5uSy0AhoZfU",1,236186,TRUE,"https://api.spotify.com/v1/tracks/6wyhUr4Xw8z5uSy0AhoZfU",FALSE,TRUE,"I'M ON ONE (feat. Drake)",77,"https://p.scdn.co/mp3-preview/fc260f49fb5af6794061a1433650e865a7e4ebbc?cid=2c522ebeb84f4aa189ec93288a41d97f",15,"track","spotify:track:6wyhUr4Xw8z5uSy0AhoZfU","album","https://api.spotify.com/v1/albums/6tE9Dnp2zInFij4jKssysL","6tE9Dnp2zInFij4jKssysL","I NEVER LIKED YOU","2022-04-29","day",16,"album","spotify:album:6tE9Dnp2zInFij4jKssysL","https://open.spotify.com/album/6tE9Dnp2zInFij4jKssysL","USSM12203797","https://open.spotify.com/track/6wyhUr4Xw8z5uSy0AhoZfU","rap",0.773,0.707,11,-5.71,1,0.0568,0.0103,1.04e-05,0.296,0.113,76.977,"audio_features","spotify:track:6wyhUr4Xw8z5uSy0AhoZfU","https://api.spotify.com/v1/tracks/6wyhUr4Xw8z5uSy0AhoZfU","https://api.spotify.com/v1/audio-analysis/6wyhUr4Xw8z5uSy0AhoZfU",236187,4,"rap",92
"173","6xHI9KjUjYT0FPtGO8Mxa1",1,222533,FALSE,"https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1",FALSE,TRUE,"Hurricane",73,"https://p.scdn.co/mp3-preview/75684e242fcfc54a88a1e01ea51be39968f6b5a9?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:6xHI9KjUjYT0FPtGO8Mxa1","album","https://api.spotify.com/v1/albums/1lhNch5NkOONvFhRPh8qaj","1lhNch5NkOONvFhRPh8qaj","This One's for You","2017-06-02","day",12,"album","spotify:album:1lhNch5NkOONvFhRPh8qaj","https://open.spotify.com/album/1lhNch5NkOONvFhRPh8qaj","TCACJ1540988","https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1","country",0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.515,75.977,"audio_features","spotify:track:6xHI9KjUjYT0FPtGO8Mxa1","https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1","https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1",222533,4,"country",79
"174","77OK2W45f7DEYgUEQs00PY",1,220035,FALSE,"https://api.spotify.com/v1/tracks/77OK2W45f7DEYgUEQs00PY",FALSE,TRUE,"Highway Boys",68,"https://p.scdn.co/mp3-preview/30af10c82bb148599edd4b5883b57e17fdfe74a9?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:77OK2W45f7DEYgUEQs00PY","single","https://api.spotify.com/v1/albums/7jo54HwllkSXM0EVvEUurZ","7jo54HwllkSXM0EVvEUurZ","Highway Boys","2022-03-25","day",2,"album","spotify:album:7jo54HwllkSXM0EVvEUurZ","https://open.spotify.com/album/7jo54HwllkSXM0EVvEUurZ","USWB12200736","https://open.spotify.com/track/77OK2W45f7DEYgUEQs00PY","country",0.484,0.362,0,-8.989,1,0.05,0.125,1.39e-05,0.103,0.299,153.911,"audio_features","spotify:track:77OK2W45f7DEYgUEQs00PY","https://api.spotify.com/v1/tracks/77OK2W45f7DEYgUEQs00PY","https://api.spotify.com/v1/audio-analysis/77OK2W45f7DEYgUEQs00PY",220035,4,"country",NA
"175","78QR3Wp35dqAhFEc2qAGjE",1,145542,TRUE,"https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE",FALSE,TRUE,"Drip Too Hard (Lil Baby & Gunna)",80,NA,12,"track","spotify:track:78QR3Wp35dqAhFEc2qAGjE","album","https://api.spotify.com/v1/albums/2yXnY2NiaZk9QiJJittS81","2yXnY2NiaZk9QiJJittS81","Drip Harder","2018-10-05","day",13,"album","spotify:album:2yXnY2NiaZk9QiJJittS81","https://open.spotify.com/album/2yXnY2NiaZk9QiJJittS81","USUG11801811","https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE","rap",0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,"audio_features","spotify:track:78QR3Wp35dqAhFEc2qAGjE","https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE","https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE",145543,4,"rap",82
"176","7ACW7VpgoKmfM1sKo15UhX",1,279573,TRUE,"https://api.spotify.com/v1/tracks/7ACW7VpgoKmfM1sKo15UhX",FALSE,TRUE,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",70,"https://p.scdn.co/mp3-preview/42cdfe012034d27894f075090240b1674c64b0a7?cid=2c522ebeb84f4aa189ec93288a41d97f",9,"track","spotify:track:7ACW7VpgoKmfM1sKo15UhX","album","https://api.spotify.com/v1/albums/338LPt19lJ2GiGmxDSOAtR","338LPt19lJ2GiGmxDSOAtR","Who is Nardo Wick?","2021-12-03","day",18,"album","spotify:album:338LPt19lJ2GiGmxDSOAtR","https://open.spotify.com/album/338LPt19lJ2GiGmxDSOAtR","USRC12101071","https://open.spotify.com/track/7ACW7VpgoKmfM1sKo15UhX","rap",0.748,0.713,6,-6.399,1,0.355,0.00496,0,0.245,0.482,75.591,"audio_features","spotify:track:7ACW7VpgoKmfM1sKo15UhX","https://api.spotify.com/v1/tracks/7ACW7VpgoKmfM1sKo15UhX","https://api.spotify.com/v1/audio-analysis/7ACW7VpgoKmfM1sKo15UhX",279573,4,"rap",80
"177","7aEtlGHoiPAfRB084NiDmx",1,186733,FALSE,"https://api.spotify.com/v1/tracks/7aEtlGHoiPAfRB084NiDmx",FALSE,TRUE,"Beer Never Broke My Heart",74,"https://p.scdn.co/mp3-preview/c7f6e8d82c8f97ca31cd48fdb366e77a42544e1d?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:7aEtlGHoiPAfRB084NiDmx","album","https://api.spotify.com/v1/albums/0S9D5NIDp2YXhYwlvuJzqx","0S9D5NIDp2YXhYwlvuJzqx","What You See Is What You Get","2019-11-08","day",18,"album","spotify:album:0S9D5NIDp2YXhYwlvuJzqx","https://open.spotify.com/album/0S9D5NIDp2YXhYwlvuJzqx","US6XF1700264","https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx","country",0.538,0.863,1,-4.483,1,0.0481,0.0139,0,0.0874,0.637,77.001,"audio_features","spotify:track:7aEtlGHoiPAfRB084NiDmx","https://api.spotify.com/v1/tracks/7aEtlGHoiPAfRB084NiDmx","https://api.spotify.com/v1/audio-analysis/7aEtlGHoiPAfRB084NiDmx",186733,4,"country",83
"178","7eqCfMp6Lle7Ij3QjOwrya",1,194760,FALSE,"https://api.spotify.com/v1/tracks/7eqCfMp6Lle7Ij3QjOwrya",FALSE,TRUE,"If I Was a Cowboy",47,"https://p.scdn.co/mp3-preview/0e817b5d0c13e486155c3bbde33dd2f5a6bdeecf?cid=2c522ebeb84f4aa189ec93288a41d97f",12,"track","spotify:track:7eqCfMp6Lle7Ij3QjOwrya","album","https://api.spotify.com/v1/albums/69z5d2iu6PdaRZWvx8YVUl","69z5d2iu6PdaRZWvx8YVUl","Palomino","2022-04-29","day",15,"album","spotify:album:69z5d2iu6PdaRZWvx8YVUl","https://open.spotify.com/album/69z5d2iu6PdaRZWvx8YVUl","US6XF2100321","https://open.spotify.com/track/7eqCfMp6Lle7Ij3QjOwrya","country",0.579,0.622,6,-5.683,0,0.0284,0.357,0,0.116,0.646,80,"audio_features","spotify:track:7eqCfMp6Lle7Ij3QjOwrya","https://api.spotify.com/v1/tracks/7eqCfMp6Lle7Ij3QjOwrya","https://api.spotify.com/v1/audio-analysis/7eqCfMp6Lle7Ij3QjOwrya",194760,4,"country",65
"179","7Fege3yv4dvehB3NdRBGwI",1,200000,TRUE,"https://api.spotify.com/v1/tracks/7Fege3yv4dvehB3NdRBGwI",FALSE,TRUE,"Banking On Me",79,"https://p.scdn.co/mp3-preview/e63d9b95feb38a047beb3437b25f73437c87f3ce?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:7Fege3yv4dvehB3NdRBGwI","single","https://api.spotify.com/v1/albums/0J2kO9eiQauyjKyYgBFtPn","0J2kO9eiQauyjKyYgBFtPn","Banking On Me","2022-02-14","day",1,"album","spotify:album:0J2kO9eiQauyjKyYgBFtPn","https://open.spotify.com/album/0J2kO9eiQauyjKyYgBFtPn","QMCE32200098","https://open.spotify.com/track/7Fege3yv4dvehB3NdRBGwI","rap",0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,"audio_features","spotify:track:7Fege3yv4dvehB3NdRBGwI","https://api.spotify.com/v1/tracks/7Fege3yv4dvehB3NdRBGwI","https://api.spotify.com/v1/audio-analysis/7Fege3yv4dvehB3NdRBGwI",200000,4,"rap",NA
"180","7GX5flRQZVHRAGd6B4TmDO",1,182706,TRUE,"https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO",FALSE,TRUE,"XO Tour Llif3",80,"https://p.scdn.co/mp3-preview/8b62a61d6199c9db24ac7507caa90ee707c89fce?cid=2c522ebeb84f4aa189ec93288a41d97f",16,"track","spotify:track:7GX5flRQZVHRAGd6B4TmDO","album","https://api.spotify.com/v1/albums/733e1ZfktLSwj96X5rsMeE","733e1ZfktLSwj96X5rsMeE","Luv Is Rage 2","2017-08-25","day",16,"album","spotify:album:733e1ZfktLSwj96X5rsMeE","https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE","USAT21703440","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","rap",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"audio_features","spotify:track:7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO","https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO",182707,4,"rap",86
"181","7HCX1Ch3mklJyEdpwPZBFW",1,207933,TRUE,"https://api.spotify.com/v1/tracks/7HCX1Ch3mklJyEdpwPZBFW",FALSE,TRUE,"FOR A NUT (feat. Gunna & Young Thug)",74,"https://p.scdn.co/mp3-preview/e028df363d5eedc1b5c4aca555240f9d3fbf8fb9?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:7HCX1Ch3mklJyEdpwPZBFW","album","https://api.spotify.com/v1/albums/6tE9Dnp2zInFij4jKssysL","6tE9Dnp2zInFij4jKssysL","I NEVER LIKED YOU","2022-04-29","day",16,"album","spotify:album:6tE9Dnp2zInFij4jKssysL","https://open.spotify.com/album/6tE9Dnp2zInFij4jKssysL","USSM12203786","https://open.spotify.com/track/7HCX1Ch3mklJyEdpwPZBFW","rap",0.824,0.667,10,-6.603,0,0.0814,0.00321,2.65e-06,0.0956,0.305,82.037,"audio_features","spotify:track:7HCX1Ch3mklJyEdpwPZBFW","https://api.spotify.com/v1/tracks/7HCX1Ch3mklJyEdpwPZBFW","https://api.spotify.com/v1/audio-analysis/7HCX1Ch3mklJyEdpwPZBFW",207933,4,"rap",92
"182","7hxHWCCAIIxFLCzvDgnQHX",1,195428,TRUE,"https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX",FALSE,TRUE,"Lemonade (feat. Gunna, Don Toliver & NAV)",76,NA,17,"track","spotify:track:7hxHWCCAIIxFLCzvDgnQHX","album","https://api.spotify.com/v1/albums/2vGU0DOcfsDee0euvhl1iZ","2vGU0DOcfsDee0euvhl1iZ","B4 The Storm","2020-08-28","day",17,"album","spotify:album:2vGU0DOcfsDee0euvhl1iZ","https://open.spotify.com/album/2vGU0DOcfsDee0euvhl1iZ","QZJ842000368","https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX","rap",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,"audio_features","spotify:track:7hxHWCCAIIxFLCzvDgnQHX","https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX","https://api.spotify.com/v1/audio-analysis/7hxHWCCAIIxFLCzvDgnQHX",195429,4,"rap",77
"183","7idmHTAQQPUFqdjXkoooXD",1,209733,FALSE,"https://api.spotify.com/v1/tracks/7idmHTAQQPUFqdjXkoooXD",FALSE,TRUE,"Beer Can’t Fix",66,NA,10,"track","spotify:track:7idmHTAQQPUFqdjXkoooXD","album","https://api.spotify.com/v1/albums/5gnWhEFNbtCn0RLG2cp90g","5gnWhEFNbtCn0RLG2cp90g","Center Point Road","2019-05-31","day",16,"album","spotify:album:5gnWhEFNbtCn0RLG2cp90g","https://open.spotify.com/album/5gnWhEFNbtCn0RLG2cp90g","USLXJ1907469","https://open.spotify.com/track/7idmHTAQQPUFqdjXkoooXD","country",0.711,0.774,7,-4.068,1,0.0308,0.0317,0,0.124,0.939,111.016,"audio_features","spotify:track:7idmHTAQQPUFqdjXkoooXD","https://api.spotify.com/v1/tracks/7idmHTAQQPUFqdjXkoooXD","https://api.spotify.com/v1/audio-analysis/7idmHTAQQPUFqdjXkoooXD",209733,4,"country",73
"184","7IWV29mryrqtO0JVgnPtfv",1,186106,FALSE,"https://api.spotify.com/v1/tracks/7IWV29mryrqtO0JVgnPtfv",FALSE,TRUE,"Cold As You",70,"https://p.scdn.co/mp3-preview/8c59bd6aaa3f22b642dc24f26387c48b421c101b?cid=2c522ebeb84f4aa189ec93288a41d97f",19,"track","spotify:track:7IWV29mryrqtO0JVgnPtfv","album","https://api.spotify.com/v1/albums/25TJxI6ZH6XjT8geRQAFz5","25TJxI6ZH6XjT8geRQAFz5","What You See Ain't Always What You Get (Deluxe Edition)","2020-10-23","day",23,"album","spotify:album:25TJxI6ZH6XjT8geRQAFz5","https://open.spotify.com/album/25TJxI6ZH6XjT8geRQAFz5","US6XF2000186","https://open.spotify.com/track/7IWV29mryrqtO0JVgnPtfv","country",0.598,0.846,6,-4.956,1,0.0355,0.0527,0,0.113,0.328,144.04,"audio_features","spotify:track:7IWV29mryrqtO0JVgnPtfv","https://api.spotify.com/v1/tracks/7IWV29mryrqtO0JVgnPtfv","https://api.spotify.com/v1/audio-analysis/7IWV29mryrqtO0JVgnPtfv",186107,4,"country",79
"185","7KXjTSCq5nL1LoYtL7XAwS",1,177000,TRUE,"https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS",FALSE,TRUE,"HUMBLE.",81,NA,8,"track","spotify:track:7KXjTSCq5nL1LoYtL7XAwS","album","https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY","4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","day",14,"album","spotify:album:4eLPsYPBmXABThSJ821sqY","https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY","USUM71703085","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","rap",0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,"audio_features","spotify:track:7KXjTSCq5nL1LoYtL7XAwS","https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS","https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS",177000,4,"rap",89
"186","7ohROa13QK43JBRqfCmz4P",1,181393,TRUE,"https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P",FALSE,TRUE,"What Happened To Virgil (feat. Gunna)",79,"https://p.scdn.co/mp3-preview/2a79bdf61a0282811a87ab4aaa53a15cfa120ce8?cid=2c522ebeb84f4aa189ec93288a41d97f",9,"track","spotify:track:7ohROa13QK43JBRqfCmz4P","album","https://api.spotify.com/v1/albums/0vRN2oePynCSTspdY9NDsM","0vRN2oePynCSTspdY9NDsM","7220","2022-03-11","day",17,"album","spotify:album:0vRN2oePynCSTspdY9NDsM","https://open.spotify.com/album/0vRN2oePynCSTspdY9NDsM","USQX92200954","https://open.spotify.com/track/7ohROa13QK43JBRqfCmz4P","rap",0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,"audio_features","spotify:track:7ohROa13QK43JBRqfCmz4P","https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P","https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P",181393,4,"rap",86
"187","7pcfqF4wUhxvfoMqzXQYar",1,251104,FALSE,"https://api.spotify.com/v1/tracks/7pcfqF4wUhxvfoMqzXQYar",FALSE,TRUE,"Heaven",63,"https://p.scdn.co/mp3-preview/fde3475adaa3b6bc42d352d5c76b380f6b06eccc?cid=2c522ebeb84f4aa189ec93288a41d97f",7,"track","spotify:track:7pcfqF4wUhxvfoMqzXQYar","album","https://api.spotify.com/v1/albums/2cydSJJLXu2TtP9VoOnGn4","2cydSJJLXu2TtP9VoOnGn4","MACON","2021-11-12","day",15,"album","spotify:album:2cydSJJLXu2TtP9VoOnGn4","https://open.spotify.com/album/2cydSJJLXu2TtP9VoOnGn4","QMRSZ2100584","https://open.spotify.com/track/7pcfqF4wUhxvfoMqzXQYar","country",0.481,0.606,7,-5.537,0,0.0296,0.164,0,0.125,0.291,137.995,"audio_features","spotify:track:7pcfqF4wUhxvfoMqzXQYar","https://api.spotify.com/v1/tracks/7pcfqF4wUhxvfoMqzXQYar","https://api.spotify.com/v1/audio-analysis/7pcfqF4wUhxvfoMqzXQYar",251104,4,"country",73
"188","7qTaDOcld0VmBWXnkbUj45",1,185600,FALSE,"https://api.spotify.com/v1/tracks/7qTaDOcld0VmBWXnkbUj45",FALSE,TRUE,"Broadway Girls (feat. Morgan Wallen)",62,"https://p.scdn.co/mp3-preview/3c5b01da087350392a3049b148637a53e4c8df90?cid=2c522ebeb84f4aa189ec93288a41d97f",18,"track","spotify:track:7qTaDOcld0VmBWXnkbUj45","album","https://api.spotify.com/v1/albums/1ImQBMrMvxZZqwTnFSRvhT","1ImQBMrMvxZZqwTnFSRvhT","7220 (Reloaded)","2022-03-10","day",18,"album","spotify:album:1ImQBMrMvxZZqwTnFSRvhT","https://open.spotify.com/album/1ImQBMrMvxZZqwTnFSRvhT","USQX92105926","https://open.spotify.com/track/7qTaDOcld0VmBWXnkbUj45","rap",0.659,0.745,10,-3.599,1,0.0347,0.0417,0,0.296,0.54,74.967,"audio_features","spotify:track:7qTaDOcld0VmBWXnkbUj45","https://api.spotify.com/v1/tracks/7qTaDOcld0VmBWXnkbUj45","https://api.spotify.com/v1/audio-analysis/7qTaDOcld0VmBWXnkbUj45",185600,4,"Collab",60
"189","7tGlzXJv6GD5e5qlu5YmDg",1,253440,TRUE,"https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg",FALSE,TRUE,"Love Me",74,NA,11,"track","spotify:track:7tGlzXJv6GD5e5qlu5YmDg","album","https://api.spotify.com/v1/albums/4rhNBjL39LW5tuZgRShtnx","4rhNBjL39LW5tuZgRShtnx","I Am Not A Human Being II (Deluxe)","2013-01-01","day",17,"album","spotify:album:4rhNBjL39LW5tuZgRShtnx","https://open.spotify.com/album/4rhNBjL39LW5tuZgRShtnx","USCM51300136","https://open.spotify.com/track/7tGlzXJv6GD5e5qlu5YmDg","rap",0.674,0.608,8,-6.628,0,0.0334,0.0119,0,0.103,0.464,124.952,"audio_features","spotify:track:7tGlzXJv6GD5e5qlu5YmDg","https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg","https://api.spotify.com/v1/audio-analysis/7tGlzXJv6GD5e5qlu5YmDg",253440,4,"rap",74
"190","7z4xW9WY86uH3gd1V9pfCM",1,146419,TRUE,"https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM",FALSE,TRUE,"JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)",71,"https://p.scdn.co/mp3-preview/ba005033ec944ab5b3dedf3b27ac63ce7165915d?cid=2c522ebeb84f4aa189ec93288a41d97f",14,"track","spotify:track:7z4xW9WY86uH3gd1V9pfCM","album","https://api.spotify.com/v1/albums/45ba6QAtNrdv6Ke4MFOKk9","45ba6QAtNrdv6Ke4MFOKk9","CALL ME IF YOU GET LOST","2021-06-25","day",16,"album","spotify:album:45ba6QAtNrdv6Ke4MFOKk9","https://open.spotify.com/album/45ba6QAtNrdv6Ke4MFOKk9","USQX92102142","https://open.spotify.com/track/7z4xW9WY86uH3gd1V9pfCM","rap",0.827,0.571,11,-7.949,1,0.366,0.0195,0,0.166,0.62,142.034,"audio_features","spotify:track:7z4xW9WY86uH3gd1V9pfCM","https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM","https://api.spotify.com/v1/audio-analysis/7z4xW9WY86uH3gd1V9pfCM",146419,4,"rap",86
